-1208.1486,2.0917,42590.4996,14.3847,-7.6692,10.3847
35.8002,1.3692,0.2465,1.0047,5.196,-2.9953
1033.8347,2.2741,-0.0386,-6.1404,13.2414,-10.1404
5032.0949,2.3017,-0.5393,-13.6722,20.7327,-17.6722
-5822.2675,3.2964,65206574.721,22.3995,-13.3448,18.3995
3024.7819,2.4371,-0.2341,-10.6914,18.0255,-14.6914
3279.0723,2.4789,-0.2193,-11.0713,18.4865,-15.0713
7722.3091,2.7513,-0.2326,-15.9959,23.9763,-19.9959
311.4827,2.2259,0.3165,-2.4415,9.6716,-6.4415
1991.4967,2.619,0.0873,-8.4877,16.2085,-12.4877
4041.0838,2.1181,-0.6497,-12.574,19.265,-16.574
556.4826,1.7139,-0.3912,-4.602,10.6844,-8.602
6933.1086,2.5524,-0.3954,-15.4609,23.0364,-19.4609
5925.6197,2.6691,-0.2264,-14.3191,22.1199,-18.3191
5.6366,0.1486,0.0766,2.4439,2.3823,-1.5561
395.4027,1.5735,-0.4166,-3.7383,9.6097,-7.7383
-1453.4132,2.4376,83715.0725,15.3449,-7.9587,11.3449
-3126.0006,2.5882,2249738.9715,18.5317,-10.8965,14.5317
-12025.1169,3.0897,8925265611.5655,26.8702,-18.1675,22.8702
-1956.4855,2.6593,271999.2993,16.6461,-8.8436,12.6461
66.1789,1.4537,0.0903,0.0889,6.0502,-3.9111
1616.0741,2.3159,-0.1461,-7.8739,15.0064,-11.8739
6.7173,0.0729,-0.1524,2.0861,2.4289,-1.9139
1447.9251,2.931,0.5058,-6.7995,15.1734,-10.7995
29.3334,1.5358,0.4966,1.4705,5.1455,-2.5295
479.2053,2.4465,0.3916,-3.4178,10.9947,-7.4178
6271.6559,2.9894,0.075,-14.3635,22.8074,-18.3635
5152.5773,3.4251,0.5762,-12.6924,22.0004,-16.6924
1262.4884,2.4148,0.0353,-6.7641,14.1209,-10.7641
-1.9319,0.8862,5.8402,6.0565,-0.0432,2.0565
5440.0262,3.2248,0.3578,-13.2264,22.1352,-17.2264
1706.6455,2.0759,-0.4043,-8.3476,14.995,-12.3476
-17.3138,1.0174,15.3242,6.7422,-1.063,2.7422
244.921,1.8273,-0.0002,-2.2332,8.725,-6.2332
-524.6693,2.4673,3232.1711,12.4587,-4.8603,8.4587
2.3555,0.3598,2.8784,5.37,0.5718,1.37
44.6007,1.0462,-0.1653,0.3385,5.1299,-3.6615
447.5145,1.5152,-0.5166,-4.1489,9.8773,-8.1489
2836.2803,3.108,0.4583,-9.6919,18.3702,-13.6919
43.6013,1.2787,0.0763,0.6071,5.335,-3.3929
10.311,-0.2952,-0.8147,1.1009,2.3757,-2.8991
277.6057,1.8273,-0.043,-2.5444,9.0048,-6.5444
2339.8674,2.53,-0.0555,-9.3257,16.8575,-13.3257
488.039,2.5045,0.4435,-3.414,11.1032,-7.414
-28.5564,0.8637,23.2853,6.8732,-1.6693,2.8732
903.0235,2.0924,-0.175,-5.8301,12.5871,-9.8301
2822.6008,3.0538,0.4057,-9.7218,18.2917,-13.7218
52.4793,1.5534,0.2784,0.5817,5.8402,-3.4183
653.9343,2.5199,0.3606,-4.3061,11.9709,-8.3061
5029.7215,2.5768,-0.264,-13.3942,21.005,-17.3942
-19.0692,0.9495,16.4447,6.7231,-1.2121,2.7231
-222.2258,1.839,438.9177,10.1175,-3.5843,6.1175
2764.0631,3.1133,0.4722,-9.5568,18.2466,-13.5568
145.751,2.1826,0.5342,-0.6974,8.0412,-4.6974
21016.5081,3.6834,0.3658,-23.2294,33.214,-27.2294
1006.122,1.7148,-0.5888,-6.5993,12.5854,-10.5993
1501.2862,2.1478,-0.2895,-7.7323,14.536,-11.7323
99.4455,1.6954,0.1826,-0.4136,6.8998,-4.4136
1089.0909,2.0947,-0.2354,-6.5145,13.2498,-10.5145
196.1297,1.5963,-0.155,-1.9384,8.0264,-5.9384
2807.3791,2.811,0.1647,-9.9373,18.0219,-13.9373
-1546.2141,2.4414,105978.2195,15.5639,-8.1765,11.5639
-2879.3551,2.4366,1515794.4428,18.0126,-10.6778,14.0126
349.3928,1.8827,-0.0656,-3.0895,9.6066,-7.0895
-115.5734,1.8077,136.2357,9.1287,-2.4804,5.1287
4.0266,-0.0314,0.3245,2.951,1.973,-1.049
1019.4062,2.5353,0.2274,-5.8271,13.4526,-9.8271
1913.5648,2.7073,0.1889,-8.2197,16.12,-12.2197
84.6686,1.9831,0.5286,0.1769,6.9371,-3.8231
380.3196,2.2963,0.3193,-2.9075,10.2328,-6.9075
-2804.845,3.089,1339422.0854,18.55,-9.9094,14.55
-25.4024,1.7546,21.777,7.6901,-0.6653,3.6901
2.1022,-0.2167,2.4432,4.7839,-0.1633,0.7839
23.5316,0.8643,-0.0783,1.1187,4.25,-2.8813
1324.2521,2.7461,0.3507,-6.6224,14.6363,-10.6224
53.456,1.688,0.4058,0.6858,5.9984,-3.3142
55.5439,0.9635,-0.3334,-0.1025,5.3238,-4.1025
16354.1445,3.7643,0.5302,-20.8512,30.9497,-24.8512
-5377.4348,3.2392,40746978.7793,21.8986,-12.9611,17.8986
5242.0792,2.5519,-0.3027,-13.6708,21.2329,-17.6708
797.2227,2.4235,0.1978,-5.0631,12.5016,-9.0631
2192.0249,2.5557,-0.008,-8.9923,16.5796,-12.9923
10.3233,0.4084,-0.1118,1.8028,3.0802,-2.1972
5546.4346,2.9847,0.1112,-13.5869,22.0162,-17.5869
3394.1057,2.5609,-0.1487,-11.1725,18.7512,-15.1725
-0.5773,0.232,4.4225,5.3365,-0.4856,1.3365
1922.2473,2.3527,-0.1672,-8.5945,15.7854,-12.5945
5946.0776,2.7753,-0.1213,-14.2349,22.2482,-18.2349
27923.8429,3.4035,-0.0089,-26.3461,35.8363,-30.3461
-1041.8973,2.4396,25526.6195,14.2698,-6.8396,10.2698
10295.5889,2.3014,-0.7783,-18.5308,25.6381,-22.5308
4234.2712,2.5843,-0.1992,-12.3734,19.9968,-16.3734
-192.2638,1.8655,330.9042,9.9089,-3.2855,5.9089
1480.9775,2.5764,0.1436,-7.2472,14.9095,-11.2472
-19.4914,1.3475,17.1328,7.1325,-0.8329,3.1325
-79.7916,1.0,77.6612,7.8863,-2.7429,3.8863
687.1829,2.0316,-0.1443,-4.9561,11.6356,-8.9561
2347.4429,2.8587,0.2721,-9.0125,17.2014,-13.0125
4.321,-0.4227,-0.1817,2.3873,1.6292,-1.6127
-15.4073,1.4531,14.5005,7.1226,-0.5332,3.1226
4.322,0.1117,0.3523,2.9211,2.1638,-1.0789
40.1024,1.5715,0.4025,1.0316,5.5285,-2.9684
2425.0483,2.3381,-0.2594,-9.6889,16.8348,-13.6889
2.9997,-2.846,0.964,3.9619,0.0868,-0.0381
-91.1306,2.0044,95.0217,9.0384,-1.9266,5.0384
171.5358,1.6303,-0.0747,-1.6024,7.7953,-5.6024
918.4308,1.8847,-0.3884,-6.0982,12.4374,-10.0982
9.0464,1.1049,0.6668,2.6833,3.6766,-1.3167
17.0159,0.9548,0.1644,1.6637,4.0385,-2.3363
-2.6803,0.0603,5.4364,5.2655,-0.9672,1.2655
18.6862,0.6228,-0.213,1.202,3.7907,-2.798
1422.5392,2.0867,-0.3327,-7.5714,14.2584,-11.5714
-986.6489,1.9532,21276.5387,13.6194,-7.1545,9.6194
3523.8027,2.3954,-0.3267,-11.5397,18.7866,-15.5397
41.5839,1.3712,0.1877,0.7745,5.3709,-3.2255
3234.3206,2.7691,0.0755,-10.7085,18.7046,-14.7085
9103.7332,3.0987,0.06,-16.8181,25.5075,-20.8181
2842.9327,2.5784,-0.0721,-10.2334,17.8523,-14.2334
-155.4548,2.0653,224.2999,9.7881,-2.7083,5.7881
6.0084,0.1862,0.0551,2.3754,2.4641,-1.6246
191.0689,1.8109,0.0685,-1.6641,8.1882,-5.6641
374.3934,2.1045,0.1328,-3.056,10.0012,-7.056
1661.5489,2.0449,-0.4263,-8.2633,14.8512,-12.2633
40.821,0.8848,-0.2913,0.3171,4.8627,-3.6829
3070.6654,2.9448,0.2686,-10.2615,18.6105,-14.2615
11.2256,0.8236,0.254,2.1026,3.5606,-1.8974
71.9098,1.505,0.1106,-0.0057,6.2186,-4.0057
3456.8551,2.5682,-0.1476,-11.2635,18.8563,-15.2635
-329.4045,1.6308,1019.2963,10.6225,-4.5999,6.6225
415.6727,1.877,-0.13,-3.5757,10.043,-7.5757
2.5752,-0.2824,2.1237,4.7547,0.1183,0.7547
3.0046,-1.9221,0.7156,3.7024,0.4443,-0.2976
60.3705,1.4754,0.1467,0.2687,5.9462,-3.7313
1002.7456,2.2482,-0.0542,-6.0534,13.107,-10.0534
81.8708,1.0344,-0.4078,-0.7101,5.9378,-4.7101
325.6824,1.4383,-0.4862,-3.3463,8.9906,-7.3463
1259.3692,2.5874,0.2088,-6.5817,14.2841,-10.5817
6201.525,2.692,-0.2187,-14.5882,22.4367,-18.5882
940.5886,2.9128,0.6317,-5.1558,13.5476,-9.1558
5.0177,0.4478,0.4964,2.9502,2.6015,-1.0498
4.0197,0.0162,0.3752,3.0032,2.0195,-0.9968
968.7041,2.245,-0.0459,-5.9303,12.9823,-9.9303
4550.3862,2.6783,-0.1291,-12.6965,20.5086,-16.6965
-6242.7017,3.1973,99526431.9949,22.7,-13.8405,18.7
1.2458,0.7264,3.8792,5.745,0.4312,1.745
-665.4009,2.2131,6269.0502,12.7881,-5.7417,8.7881
-789.6079,2.0331,10451.2622,13.0625,-6.4044,9.0625
1210.0953,2.293,-0.0723,-6.7198,13.8383,-10.7198
-327.7838,1.6476,1007.8819,10.6296,-4.5723,6.6296
293.3097,2.3916,0.5026,-2.1202,9.6959,-6.1202
92.7346,1.2937,-0.1938,-0.6822,6.3877,-4.6822
4234.1123,3.3139,0.5305,-11.6436,20.7262,-15.6436
10.3521,0.5812,0.0593,1.9718,3.2552,-2.0282
3.6099,0.0655,0.6586,3.3823,1.9993,-0.6177
2.9996,-3.0197,0.7023,3.6997,-0.1758,-0.3003
6545.4706,2.9734,0.0447,-14.6584,23.0726,-18.6584
-1261.636,2.1407,49714.3436,14.5739,-7.7658,10.5739
-420.4507,1.2826,1824.2494,10.7757,-5.5026,6.7757
-7.0371,0.9667,8.8439,6.355,-0.4905,2.355
1633.7574,2.6396,0.174,-7.5965,15.3754,-11.5965
7.919,0.333,-0.0155,2.1012,2.8067,-1.8988
69.6473,2.0797,0.6972,0.6255,6.7478,-3.3745
13890.4398,3.1375,-0.042,-20.0787,28.8973,-24.0787
3.0499,-1.3337,0.3579,3.2978,0.6406,-0.7022
215.85,1.85,0.0657,-1.9075,8.4773,-5.9075
3787.5635,2.8188,0.0726,-11.5112,19.6039,-15.5112
3415.3298,2.8061,0.0944,-10.9607,19.0296,-14.9607
15.753,0.8913,0.1394,1.7064,3.9076,-2.2936
122.1178,1.0895,-0.4965,-1.4241,6.6347,-5.4241
5133.2755,3.1423,0.2946,-12.9524,21.6946,-16.9524
3.0084,-1.3591,1.0518,4.0326,0.8891,0.0326
5369.0369,2.8827,0.0201,-13.4872,21.7115,-17.4872
-67.7831,1.7417,62.9112,8.4584,-1.7809,4.4584
-3817.6494,2.8318,6157136.6852,19.7155,-11.5969,15.7155
2857.1837,2.6959,0.0437,-10.1412,17.9949,-14.1412
2416.0113,2.5221,-0.0741,-9.4869,17.0011,-13.4869
1951.1899,2.8192,0.2943,-8.1952,16.3178,-12.1952
-72.9228,1.259,68.8352,8.0502,-2.3608,4.0502
2755.9202,2.5036,-0.1365,-10.1517,17.6223,-14.1517
-3095.8098,2.6996,2146031.963,18.5992,-10.7408,14.5992
3.0951,-0.5852,0.8326,3.7426,1.3311,-0.2574
1383.6113,2.1861,-0.224,-7.359,14.2479,-11.359
1.2385,0.4074,3.5645,5.4264,0.1099,1.4264
202.5836,1.1835,-0.579,-2.4259,7.6795,-6.4259
12089.1933,3.0088,-0.1245,-19.0735,27.615,-23.0735
-460.8535,1.7083,2300.2917,11.4027,-5.2969,7.4027
19705.7981,3.7017,0.4055,-22.6035,32.6116,-26.6035
2.942,-1.1686,1.2531,4.1675,0.0154,0.1675
-211.8329,1.9771,399.2721,10.1763,-3.3547,6.1763
176.1995,2.0078,0.2935,-1.2845,8.2249,-5.2845
-14.567,0.8898,13.3923,6.5341,-1.0527,2.5341
3.151,-0.8844,0.3329,3.2133,1.008,-0.7867
5.7633,0.4338,0.3408,2.6917,2.6829,-1.3083
4534.7543,2.7798,-0.0265,-12.5749,20.5898,-16.5749
593.5208,1.8237,-0.3031,-4.693,10.9829,-8.693
-87.3681,1.6201,89.0183,8.6063,-2.2504,4.6063
205.8792,1.7736,0.0055,-1.8733,8.3027,-5.8733
-1600.1325,1.9671,121018.0384,15.2109,-8.7754,11.2109
918.0509,2.3256,0.0527,-5.6558,12.8769,-9.6558
761.2239,1.8307,-0.3795,-5.4983,11.7588,-9.4983
340.0577,2.0002,0.0611,-2.8992,9.6575,-6.8992
-9141.7172,2.7991,1207401355.399,24.6706,-16.58,20.6706
-142.8575,1.8225,193.3999,9.4255,-2.808,5.4255
2170.7509,2.5119,-0.0486,-8.9906,16.491,-12.9906
997.2428,1.6551,-0.6455,-6.6264,12.4944,-10.6264
1099.6663,2.7498,0.4165,-5.8959,13.9401,-9.8959
-153.5458,1.6735,219.0792,9.3785,-3.0789,5.3785
0.482,-0.0287,3.5615,5.0239,-0.5306,1.0239
3.0796,-0.2037,1.29,4.2094,1.7258,0.2094
-148.2017,1.7597,205.9978,9.4143,-2.9325,5.4143
1999.3953,2.6194,0.0864,-8.5053,16.2265,-12.5053
2.4874,-0.3188,2.1302,4.7043,-0.0018,0.7043
-213.0368,1.1113,402.8857,9.3199,-4.2313,5.3199
988.8632,2.6123,0.3145,-5.6382,13.4219,-9.6382
-2.9204,0.9972,6.509,6.2134,-0.0596,2.2134
9.7297,0.0557,-0.4284,1.5322,2.6822,-2.4678
143.1083,1.6178,-0.0241,-1.2235,7.4431,-5.2235
3638.8151,2.9724,0.2395,-11.1373,19.5377,-15.1373
-876.6494,2.3868,14495.2411,13.7086,-6.3592,9.7086
533.4265,1.5482,-0.5428,-4.6379,10.3969,-8.6379
123.0046,1.7312,0.1426,-0.7971,7.2888,-4.7971
4081.1141,3.4085,0.6373,-11.3394,20.6111,-15.3394
570.1884,2.2444,0.1311,-4.1468,11.2857,-8.1468
-883.8567,2.2571,14878.374,13.6022,-6.5135,9.6022
16054.7136,3.5667,0.3388,-20.8867,30.5868,-24.8867
6001.5322,2.5461,-0.3536,-14.5233,22.0787,-18.5233
-10.605,0.8598,10.8733,6.377,-0.8525,2.377
0.358,0.0591,3.7199,5.1177,-0.4714,1.1177
4584.7283,2.7705,-0.0394,-12.6484,20.645,-16.6484
72.5358,1.4103,0.0127,-0.1158,6.1363,-4.1158
-316.2389,1.9216,929.3417,10.8341,-4.2206,6.8341
3694.9368,2.4436,-0.2943,-11.7499,19.0926,-15.7499
393.8856,2.1562,0.1674,-3.1449,10.1825,-7.1449
-33.3285,0.9377,27.1785,7.0521,-1.7519,3.0521
-73.5924,1.6567,70.092,8.4573,-1.9755,4.4573
7.8949,0.4031,0.0568,2.1758,2.8747,-1.8242
25.0859,0.9954,0.0242,1.1581,4.4444,-2.8419
2.8609,-0.6649,1.6715,4.5108,0.1943,0.5108
197.5163,1.5611,-0.1927,-1.9898,8.0055,-5.9898
-474.4093,2.3086,2479.2841,12.0681,-4.7675,8.0681
-24.1372,0.8269,19.9142,6.7316,-1.545,2.7316
12718.8046,2.8249,-0.3253,-19.666,27.8467,-23.666
1891.9075,2.3545,-0.1601,-8.5215,15.7173,-12.5215
214.544,1.2654,-0.5168,-2.4778,7.8801,-6.4778
-25.9259,1.4388,21.8527,7.3869,-1.0004,3.3869
-33.5526,1.1594,27.5852,7.2785,-1.5372,3.2785
5054.8473,2.203,-0.6395,-13.7982,20.6614,-17.7982
1027.133,1.8595,-0.451,-6.5308,12.8037,-10.5308
-19.2601,0.8753,16.5015,6.6541,-1.2948,2.6541
881.2925,2.6737,0.4145,-5.1622,13.0857,-9.1622
959.9148,2.2473,-0.0406,-5.8949,12.9528,-9.8949
452.9143,1.8522,-0.1836,-3.8467,10.2466,-7.8467
-2558.7816,2.4539,875876.2362,17.5207,-10.1462,13.5207
1964.2889,2.4525,-0.0746,-8.592,15.9807,-12.592
18576.1322,3.4803,0.2038,-22.2789,31.8326,-26.2789
1511.8129,2.5484,0.1087,-7.3609,14.9648,-11.3609
17397.967,3.2326,-0.0221,-21.9325,30.9786,-25.9325
915.4753,2.4599,0.1879,-5.5115,13.0015,-9.5115
259.6463,1.5237,-0.3238,-2.6805,8.5503,-6.6805
47.4748,1.7508,0.5147,0.9428,5.9111,-3.0572
616.2725,2.2259,0.0865,-4.4098,11.4971,-8.4098
3649.0421,2.6354,-0.0984,-11.4897,19.216,-15.4897
3.0079,-2.0348,0.3978,3.3792,0.224,-0.6208
-34.459,1.1647,28.3443,7.3029,-1.5598,3.3029
2.9331,-0.6306,1.7717,4.677,0.5023,0.677
-1006.4378,2.5493,22728.4276,14.275,-6.6205,10.275
785.6662,2.2243,0.0035,-5.2122,12.2548,-9.2122
2.7024,-0.5389,1.8147,4.5328,0.0146,0.5328
358.6011,2.1234,0.1663,-2.9192,9.9119,-6.9192
2.9233,-0.9306,1.4548,4.3503,0.1524,0.3503
27.9021,0.3175,-0.7003,0.3256,3.8749,-3.6744
3057.5578,2.3012,-0.3736,-10.883,17.9449,-14.883
4788.8726,2.7599,-0.0645,-12.9166,20.8927,-16.9166
4952.4576,2.8169,-0.0188,-13.0607,21.1514,-17.0607
413.2661,1.4513,-0.5537,-3.9848,9.6022,-7.9848
7294.0812,2.9335,-0.0313,-15.4222,23.7631,-19.4222
430.0238,2.1461,0.1277,-3.4032,10.4017,-7.4032
137.6663,1.6642,0.0359,-1.0957,7.4197,-5.0957
-483.5492,2.0668,2604.9962,11.8696,-5.0563,7.8696
219.3642,2.0554,0.2655,-1.7403,8.7166,-5.7403
4.6894,-0.1881,-0.059,2.4461,1.9194,-1.5539
783.5979,2.3978,0.1779,-5.0297,12.4197,-9.0297
-227.5762,1.9614,460.5211,10.2799,-3.5078,6.2799
22832.7483,3.1401,-0.2052,-24.5735,33.4893,-28.5735
639.9546,2.4344,0.2823,-4.3219,11.8195,-8.3219
4151.7203,2.9305,0.1536,-11.9147,20.2305,-15.9147
-6943.115,3.2246,193366983.1882,23.356,-14.4361,19.356
28.1238,1.7205,0.6994,1.7171,5.2861,-2.2829
-1790.3046,2.2142,188962.0116,15.8662,-8.9468,11.8662
721.5598,1.9393,-0.253,-5.21,11.6965,-9.21
22.5866,0.8254,-0.0987,1.1382,4.1712,-2.8618
100.8695,1.5974,0.0795,-0.5389,6.8246,-4.5389
